,source,destination,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
1157,sonora_dist_truckLiquefied,sanAntonio_dist_truckLiquefied,,,,139.536,,0.0
1158,sonora_dist_truckLiquefied,sonora_converter_fuelDispenserLiquid,,,,,,0.0
1159,sonora_dist_truckLiquefied,sonora_demand_highPurity,0.0,,,,99999999.9,0.0
1160,sonora_dist_truckLiquefied,sonora_demand_lowPurity,0.0,,,,99999999.9,0.0
1161,sonora_dist_truckLiquefied,vanHorn_dist_truckLiquefied,,,,173.80800000000002,,0.0
1162,sonora_hub_highPurity,sonora_converter_compression,,,,,,0.0
1163,sonora_hub_highPurity,sonora_converter_liquefaction,,,,,,0.0
1164,sonora_hub_highPurity,sonora_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1165,sonora_hub_lowPurity,sonora_converter_purification,,,,,,0.0
1166,sonora_hub_lowPurity,sonora_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
1167,texarkana_converter_compression,texarkana_converter_terminalGas,,,,,,0.0
1168,texarkana_converter_fuelDispenserGas,texarkana_demand_fuelStation,0.0,,,,99999999.9,0.0
1169,texarkana_converter_fuelDispenserLiquid,texarkana_demand_fuelStation,0.0,,,,99999999.9,0.0
1170,texarkana_converter_fuelDispenserPipeline,texarkana_demand_fuelStation,0.0,,,,99999999.9,0.0
1171,texarkana_converter_liquefaction,texarkana_converter_terminalLiquid,,,,,,0.0
1172,texarkana_converter_purification,texarkana_hub_highPurity,0.0,,,,99999999.9,0.0
1173,texarkana_converter_terminalGas,texarkana_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1174,texarkana_converter_terminalLiquid,texarkana_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1175,texarkana_dist_pipelineHighPurity,dallas_dist_pipelineHighPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
1176,texarkana_dist_pipelineHighPurity,texarkana_converter_fuelDispenserPipeline,,,,,,0.0
1177,texarkana_dist_pipelineHighPurity,texarkana_demand_highPurity,0.0,,,,99999999.9,0.0
1178,texarkana_dist_pipelineHighPurity,texarkana_demand_lowPurity,0.0,,,,99999999.9,0.0
1179,texarkana_dist_pipelineLowPurity,dallas_dist_pipelineLowPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
1180,texarkana_dist_pipelineLowPurity,texarkana_demand_lowPurity,0.0,,,,99999999.9,0.0
1181,texarkana_dist_truckCompressed,dallas_dist_truckCompressed,,,,2304.32,,0.0
1182,texarkana_dist_truckCompressed,texarkana_converter_fuelDispenserGas,,,,,,0.0
1183,texarkana_dist_truckCompressed,texarkana_demand_highPurity,0.0,,,,99999999.9,0.0
1184,texarkana_dist_truckCompressed,texarkana_demand_lowPurity,0.0,,,,99999999.9,0.0
1185,texarkana_dist_truckLiquefied,dallas_dist_truckLiquefied,,,,155.04,,0.0
1186,texarkana_dist_truckLiquefied,texarkana_converter_fuelDispenserLiquid,,,,,,0.0
1187,texarkana_dist_truckLiquefied,texarkana_demand_highPurity,0.0,,,,99999999.9,0.0
1188,texarkana_dist_truckLiquefied,texarkana_demand_lowPurity,0.0,,,,99999999.9,0.0
1189,texarkana_hub_highPurity,texarkana_converter_compression,,,,,,0.0
1190,texarkana_hub_highPurity,texarkana_converter_liquefaction,,,,,,0.0
1191,texarkana_hub_highPurity,texarkana_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1192,texarkana_hub_lowPurity,texarkana_converter_purification,,,,,,0.0
1193,texarkana_hub_lowPurity,texarkana_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
1194,texasCity_converter_compression,texasCity_converter_terminalGas,,,,,,0.0
1195,texasCity_converter_fuelDispenserGas,texasCity_demand_fuelStation,0.0,,,,99999999.9,0.0
1196,texasCity_converter_fuelDispenserLiquid,texasCity_demand_fuelStation,0.0,,,,99999999.9,0.0
1197,texasCity_converter_fuelDispenserPipeline,texasCity_demand_fuelStation,0.0,,,,99999999.9,0.0
1198,texasCity_converter_liquefaction,texasCity_converter_terminalLiquid,,,,,,0.0
1199,texasCity_converter_purification,texasCity_hub_highPurity,0.0,,,,99999999.9,0.0
1200,texasCity_converter_terminalGas,texasCity_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1201,texasCity_converter_terminalLiquid,texasCity_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1202,texasCity_demand_lowPurity,texasCity_demandSector_existing,0.0,,,,99999999.9,538.0
1203,texasCity_demand_lowPurity,texasCity_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
1204,texasCity_dist_pipelineHighPurity,chocolateBay_dist_pipelineHighPurity,0.0,38400000.0,5260.8,3.2,999999.0,0.0
1205,texasCity_dist_pipelineHighPurity,houston_dist_pipelineHighPurity,0.0,80400000.0,11014.800000000001,6.7,999999.0,0.0
1206,texasCity_dist_pipelineHighPurity,laPorte_dist_pipelineHighPurity,0.0,40800000.0,5589.6,3.4000000000000004,999999.0,0.0
1207,texasCity_dist_pipelineHighPurity,texasCity_converter_fuelDispenserPipeline,,,,,,0.0
1208,texasCity_dist_pipelineHighPurity,texasCity_demand_highPurity,0.0,,,,99999999.9,0.0
1209,texasCity_dist_pipelineHighPurity,texasCity_demand_lowPurity,0.0,,,,99999999.9,0.0
1210,texasCity_dist_pipelineLowPurity,chocolateBay_dist_pipelineLowPurity,1.0,38400000.0,5260.8,3.2,999999.0,538.0
1211,texasCity_dist_pipelineLowPurity,houston_dist_pipelineLowPurity,0.0,80400000.0,11014.800000000001,6.7,999999.0,0.0
1212,texasCity_dist_pipelineLowPurity,laPorte_dist_pipelineLowPurity,1.0,40800000.0,5589.6,3.4000000000000004,999999.0,1850.8
1213,texasCity_dist_pipelineLowPurity,texasCity_demand_lowPurity,0.0,,,,99999999.9,538.0
1214,texasCity_dist_truckCompressed,chocolateBay_dist_truckCompressed,,,,242.56,,0.0
1215,texasCity_dist_truckCompressed,houston_dist_truckCompressed,,,,507.86,,0.0
1216,texasCity_dist_truckCompressed,laPorte_dist_truckCompressed,,,,257.72,,0.0
1217,texasCity_dist_truckCompressed,texasCity_converter_fuelDispenserGas,,,,,,0.0
1218,texasCity_dist_truckCompressed,texasCity_demand_highPurity,0.0,,,,99999999.9,0.0
1219,texasCity_dist_truckCompressed,texasCity_demand_lowPurity,0.0,,,,99999999.9,0.0
1220,texasCity_dist_truckLiquefied,chocolateBay_dist_truckLiquefied,,,,16.32,,0.0
1221,texasCity_dist_truckLiquefied,houston_dist_truckLiquefied,,,,34.17,,0.0
1222,texasCity_dist_truckLiquefied,laPorte_dist_truckLiquefied,,,,17.34,,0.0
1223,texasCity_dist_truckLiquefied,texasCity_converter_fuelDispenserLiquid,,,,,,0.0
1224,texasCity_dist_truckLiquefied,texasCity_demand_highPurity,0.0,,,,99999999.9,0.0
1225,texasCity_dist_truckLiquefied,texasCity_demand_lowPurity,0.0,,,,99999999.9,0.0
1226,texasCity_hub_highPurity,texasCity_converter_compression,,,,,,0.0
1227,texasCity_hub_highPurity,texasCity_converter_liquefaction,,,,,,0.0
1228,texasCity_hub_highPurity,texasCity_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1229,texasCity_hub_lowPurity,texasCity_converter_purification,,,,,,0.0
1230,texasCity_hub_lowPurity,texasCity_dist_pipelineLowPurity,1.0,,,,99999999.9,2926.8
1231,texasCity_production_electrolyzer,texasCity_hub_highPurity,,,,,,0.0
1232,texasCity_production_smr,texasCity_hub_lowPurity,,,,,,0.0
1233,texasCity_production_smrExisting,texasCity_hub_lowPurity,,,,,,2926.8
1234,vanHorn_converter_compression,vanHorn_converter_terminalGas,,,,,,0.0
1235,vanHorn_converter_fuelDispenserGas,vanHorn_demand_fuelStation,0.0,,,,99999999.9,0.0
1236,vanHorn_converter_fuelDispenserLiquid,vanHorn_demand_fuelStation,0.0,,,,99999999.9,0.0
1237,vanHorn_converter_fuelDispenserPipeline,vanHorn_demand_fuelStation,0.0,,,,99999999.9,0.0
1238,vanHorn_converter_liquefaction,vanHorn_converter_terminalLiquid,,,,,,0.0
1239,vanHorn_converter_purification,vanHorn_hub_highPurity,0.0,,,,99999999.9,0.0
1240,vanHorn_converter_terminalGas,vanHorn_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1241,vanHorn_converter_terminalLiquid,vanHorn_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1242,vanHorn_dist_pipelineHighPurity,elPaso_dist_pipelineHighPurity,0.0,339840000.0,46558.08,28.32,999999.0,0.0
1243,vanHorn_dist_pipelineHighPurity,midland_dist_pipelineHighPurity,0.0,278400000.0,38140.8,23.200000000000003,999999.0,0.0
1244,vanHorn_dist_pipelineHighPurity,sonora_dist_pipelineHighPurity,0.0,408960000.0,56027.520000000004,34.080000000000005,999999.0,0.0
1245,vanHorn_dist_pipelineHighPurity,vanHorn_converter_fuelDispenserPipeline,,,,,,0.0
1246,vanHorn_dist_pipelineHighPurity,vanHorn_demand_highPurity,0.0,,,,99999999.9,0.0
1247,vanHorn_dist_pipelineHighPurity,vanHorn_demand_lowPurity,0.0,,,,99999999.9,0.0
1248,vanHorn_dist_pipelineLowPurity,elPaso_dist_pipelineLowPurity,0.0,339840000.0,46558.08,28.32,999999.0,0.0
1249,vanHorn_dist_pipelineLowPurity,midland_dist_pipelineLowPurity,0.0,278400000.0,38140.8,23.200000000000003,999999.0,0.0
1250,vanHorn_dist_pipelineLowPurity,sonora_dist_pipelineLowPurity,0.0,408960000.0,56027.520000000004,34.080000000000005,999999.0,0.0
1251,vanHorn_dist_pipelineLowPurity,vanHorn_demand_lowPurity,0.0,,,,99999999.9,0.0
1252,vanHorn_dist_truckCompressed,elPaso_dist_truckCompressed,,,,2146.656,,0.0
1253,vanHorn_dist_truckCompressed,midland_dist_truckCompressed,,,,1758.56,,0.0
1254,vanHorn_dist_truckCompressed,sonora_dist_truckCompressed,,,,2583.264,,0.0
1255,vanHorn_dist_truckCompressed,vanHorn_converter_fuelDispenserGas,,,,,,0.0
1256,vanHorn_dist_truckCompressed,vanHorn_demand_highPurity,0.0,,,,99999999.9,0.0
1257,vanHorn_dist_truckCompressed,vanHorn_demand_lowPurity,0.0,,,,99999999.9,0.0
1258,vanHorn_dist_truckLiquefied,elPaso_dist_truckLiquefied,,,,144.432,,0.0
1259,vanHorn_dist_truckLiquefied,midland_dist_truckLiquefied,,,,118.32000000000001,,0.0
1260,vanHorn_dist_truckLiquefied,sonora_dist_truckLiquefied,,,,173.80800000000002,,0.0
1261,vanHorn_dist_truckLiquefied,vanHorn_converter_fuelDispenserLiquid,,,,,,0.0
1262,vanHorn_dist_truckLiquefied,vanHorn_demand_highPurity,0.0,,,,99999999.9,0.0
1263,vanHorn_dist_truckLiquefied,vanHorn_demand_lowPurity,0.0,,,,99999999.9,0.0
1264,vanHorn_hub_highPurity,vanHorn_converter_compression,,,,,,0.0
1265,vanHorn_hub_highPurity,vanHorn_converter_liquefaction,,,,,,0.0
1266,vanHorn_hub_highPurity,vanHorn_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1267,vanHorn_hub_lowPurity,vanHorn_converter_purification,,,,,,0.0
1268,vanHorn_hub_lowPurity,vanHorn_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
1269,waco_converter_compression,waco_converter_terminalGas,,,,,,0.0
1270,waco_converter_fuelDispenserGas,waco_demand_fuelStation,0.0,,,,99999999.9,0.0
1271,waco_converter_fuelDispenserLiquid,waco_demand_fuelStation,0.0,,,,99999999.9,50.0
1272,waco_converter_fuelDispenserPipeline,waco_demand_fuelStation,0.0,,,,99999999.9,0.0
1273,waco_converter_liquefaction,waco_converter_terminalLiquid,,,,,,0.0
1274,waco_converter_purification,waco_hub_highPurity,0.0,,,,99999999.9,0.0
1275,waco_converter_terminalGas,waco_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1276,waco_converter_terminalLiquid,waco_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1277,waco_demand_fuelStation,waco_demandSector_transportationFuel,0.0,,,,99999999.9,37.5
1278,waco_demand_fuelStation,waco_demandSector_transportationFuel_carbonSensitive,0.0,,,,99999999.9,12.5
1279,waco_dist_pipelineHighPurity,austin_dist_pipelineHighPurity,0.0,182400000.0,24988.8,15.200000000000001,999999.0,0.0
1280,waco_dist_pipelineHighPurity,dallas_dist_pipelineHighPurity,0.0,215040000.0,29460.48,17.919999999999998,999999.0,0.0
1281,waco_dist_pipelineHighPurity,waco_converter_fuelDispenserPipeline,,,,,,0.0
1282,waco_dist_pipelineHighPurity,waco_demand_highPurity,0.0,,,,99999999.9,0.0
1283,waco_dist_pipelineHighPurity,waco_demand_lowPurity,0.0,,,,99999999.9,0.0
1284,waco_dist_pipelineLowPurity,austin_dist_pipelineLowPurity,0.0,182400000.0,24988.8,15.200000000000001,999999.0,0.0
1285,waco_dist_pipelineLowPurity,dallas_dist_pipelineLowPurity,0.0,215040000.0,29460.48,17.919999999999998,999999.0,0.0
1286,waco_dist_pipelineLowPurity,waco_demand_lowPurity,0.0,,,,99999999.9,0.0
1287,waco_dist_truckCompressed,austin_dist_truckCompressed,,,,1152.16,,0.0
1288,waco_dist_truckCompressed,dallas_dist_truckCompressed,,,,1358.336,,0.0
1289,waco_dist_truckCompressed,waco_converter_fuelDispenserGas,,,,,,0.0
1290,waco_dist_truckCompressed,waco_demand_highPurity,0.0,,,,99999999.9,0.0
1291,waco_dist_truckCompressed,waco_demand_lowPurity,0.0,,,,99999999.9,0.0
1292,waco_dist_truckLiquefied,austin_dist_truckLiquefied,,,,77.52,,0.0
1293,waco_dist_truckLiquefied,dallas_dist_truckLiquefied,,,,91.392,,0.0
1294,waco_dist_truckLiquefied,waco_converter_fuelDispenserLiquid,,,,,,50.0
1295,waco_dist_truckLiquefied,waco_demand_highPurity,0.0,,,,99999999.9,0.0
1296,waco_dist_truckLiquefied,waco_demand_lowPurity,0.0,,,,99999999.9,0.0
1297,waco_hub_highPurity,waco_converter_compression,,,,,,0.0
1298,waco_hub_highPurity,waco_converter_liquefaction,,,,,,0.0
1299,waco_hub_highPurity,waco_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1300,waco_hub_lowPurity,waco_converter_purification,,,,,,0.0
1301,waco_hub_lowPurity,waco_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
